ds,yhat,yhat_lower,yhat_upper
2020-05-07,59.05681930211783,41.323349250627984,77.52209259334191
2020-05-08,58.67218164112823,39.37386378874053,76.43905493634122
2020-05-09,60.063607349610734,42.105833177505055,78.82138866131675
2020-05-10,58.02008525819072,38.707571507592064,76.79171949970808
2020-05-11,62.71387748248377,44.35330394827745,80.94620477675853
2020-05-12,66.73305402214642,48.79604747764307,85.4836220566457
2020-05-13,66.58266037405569,47.39980996528933,85.29700284970586
2020-05-14,68.85706048378955,51.404047042705244,87.8374361367045
2020-05-15,70.86249125741924,52.44510297078981,88.92728799357317
2020-05-16,74.14891742152736,54.06340893448228,91.94682918815799
2020-05-17,73.40245514848161,54.869768202718134,90.80493607914117
2020-05-18,78.74518505978136,61.261144226522205,96.73675317223211
2020-05-19,82.7674006915439,63.46719178308925,101.78926316951649
2020-05-20,82.02346114274599,63.22840662490785,99.26446591121842
2020-05-21,83.19465801480614,66.3742635397612,101.10039146086679
2020-05-22,83.69941182058177,65.6311416300386,103.11872103106128
2020-05-23,85.21142162163035,67.15611844988533,102.1633835998938
2020-05-24,82.53864666506101,64.13519251985188,100.87045630103403
2020-05-25,85.9114410819337,67.61615156612957,105.05600166388338
2020-05-29,83.86171400119447,67.50539454432052,103.04449566299141
2020-05-30,83.94362537482665,65.0122962239329,102.27875821847074
2020-06-01,82.07099942408533,63.18467888329094,99.54784203851092
2020-06-02,82.98552046301941,64.113378508103,101.19914694131468
2020-06-04,77.75156509658375,57.88010111019421,96.67591961879641
2020-06-11,70.39624791477452,50.88749069169858,88.77247325191726
2020-06-15,73.31279289855007,55.97759371108568,91.48092902450244
2020-06-17,76.05526064046657,58.90871323043269,94.7274703050058
2020-06-18,77.58141931863896,57.893158202708086,96.31939826959649
2020-06-20,81.09799179265167,61.74365375162511,99.14778294437
2020-06-21,79.37877473056807,60.126198238525596,97.04141957783476
2020-06-23,86.80295916018838,66.21789382952169,104.48238478785582
2020-06-26,85.48003047959934,67.39298767668497,103.66208270401421
2020-06-27,86.59800682914397,67.08978580886665,103.9398547193974
2020-06-28,83.77982143318559,65.62498959808974,102.07940099115329
2020-07-02,88.48552165996719,69.96202752046793,106.23169912393568
2020-07-03,88.71856609101043,70.7660955437529,106.94056894744261
2020-07-04,90.29133594767602,70.46965218962438,108.18009589411224
2020-07-05,87.92161400140986,69.40987804910137,105.79238606619786
2020-07-08,92.15254488504212,73.18282216485476,109.71271658767726
2020-07-12,86.90704082257476,67.21121414477074,105.21692127244523
2020-07-13,88.81693983459579,70.03821384566724,107.63544051720268
2020-07-14,89.53236240024248,70.87140572031107,108.15497225003438
2020-07-17,82.70663726930044,64.06008495749956,99.76327898376692
2020-07-18,82.72010723635583,64.30227287642776,100.70592790392999
2020-07-19,79.20053663441283,60.80281725573289,97.52894368848521
2020-07-20,82.38950298683149,62.85785324980169,99.80680737602322
2020-07-21,84.93782631528947,66.6401442378058,103.41013563113272
2020-07-22,83.39928672617,64.90845070524391,101.03937893261322
2020-07-23,84.39778522448714,66.62884914523241,101.78386643781444
2020-07-24,85.24760654269514,67.31735752514857,104.02311416898515
2020-07-25,87.48612418182552,69.3469381990162,104.89206624865191
2020-07-28,93.26858588486989,74.86444207444742,111.78780352562806
2020-08-02,87.60174527902609,69.89576455907509,107.23732208888256
2020-08-03,89.87184271129851,70.92169898684138,109.6259795246176
2020-08-04,90.9969167746418,72.18362268263334,109.32470883338385
2020-08-06,86.67665349174051,69.43347601372383,104.95369744306377
2020-08-07,85.49694672327286,66.77500077163445,103.41457870393872
2020-08-08,85.82026237402931,65.223052181948,103.69730931591782
2020-08-09,82.42495798803891,64.49386123937653,99.78639815833665
2020-08-11,87.535431513444,68.26296271732814,106.18789478059274
2020-08-12,85.10834290893993,66.94763502607691,103.7360075178119
2020-08-13,84.77409698359355,66.2865842212557,102.92605420242508
2020-08-14,83.83433538126937,64.85037699602162,102.11923860187301
2020-08-15,83.84476205287973,65.84301487096899,102.34118320784016
2020-08-17,80.99687301483459,60.95724480030948,99.09056424743544
2020-08-18,80.94984570268859,62.54327556148751,99.4830355603769
2020-08-19,76.01049947900171,58.273319235669426,92.80868481715825
2020-08-20,72.95876255391642,54.42672030935524,91.56144810787978
2020-08-21,69.33174173531984,51.165994055143614,88.749270525574
2020-08-23,60.69980528707609,42.47377257753216,79.75856357307693
2020-08-24,60.9892681154207,42.73190173310535,79.66118200532554
2020-08-26,56.18022654577277,37.18973419464888,74.54247624179591
2020-08-29,53.43669854211141,34.66099098694342,71.2037681435765
2020-08-30,50.312097026904404,32.53395099051071,68.75405393190546
2020-08-31,53.792580201420286,34.176728892766185,71.89554666848622
2020-09-01,56.3875640695029,37.91833635050833,75.64521245084799
2020-09-02,54.536924148144294,35.25056905620683,71.95065539663399
2020-09-04,54.430922550389525,36.17046347087388,73.14009532513317
2020-09-05,55.01758535011613,34.885416875180745,73.48472685757656
2020-09-06,51.270697887322555,33.7294777531195,70.78537643136805
2020-09-07,53.37413939495723,35.33130859873831,72.42379332779113
2020-09-08,54.00303906795173,35.22188439691066,73.31228451005522
2020-09-09,49.813944787187054,30.760169196961183,67.72504243866909
2020-09-10,47.600539131009256,28.306547506587272,66.53204771992088
2020-09-11,44.89581093760187,27.880008874722034,63.75010352355229
2020-09-12,43.48197330705381,23.2944573016656,62.6707389432533
2020-09-13,38.26168610747916,17.634403146036135,57.706063236289545
2020-09-14,39.539533533820325,20.976663886899946,59.025517013276506
2020-09-15,40.04054824693805,21.423195792268597,57.819068804572765
2020-09-16,36.39813387647632,17.707777838877657,55.223815602338
2020-09-18,34.17935607766061,15.803340290826045,52.31069836742513
2020-09-19,34.589726208530905,16.61131391216292,54.12272390986651
2020-09-20,31.250511976612653,11.418342325400314,49.769955318222316
2020-09-21,34.27418176270029,16.149943694056134,53.71956473613208
2020-09-22,36.220813300729134,17.07527481053071,55.0946605705647
2020-09-23,33.60297035061503,14.9839512113366,51.73406446993348
2020-09-24,33.058363684174005,15.501417203581077,52.26335028384529
2020-09-25,31.96929142483988,12.316886337008194,50.96035602064658
2020-09-26,31.988264162090488,12.279418717432522,50.46930165245334
2020-09-27,27.92172082674213,9.933278766212297,46.21793189171378
2020-09-28,30.019542911252255,12.525566478812785,49.551476310395245
2020-09-29,30.99645163765708,13.104079827627148,48.407176831702664
2020-09-30,27.517533892181095,8.724043946910523,46.65251041040332
2020-10-01,26.352307386649326,7.843486088527417,44.28528358630879
2020-10-02,24.978458990762626,6.733434753872152,44.12604072208515
2020-10-03,25.096434261606746,7.128351514190014,43.10190528266228
2020-10-04,21.507994606145655,3.3299320235869834,38.764209105252554
2020-10-05,24.406967891101896,5.928411748545477,43.178835395850385
2020-10-06,26.408052980447682,7.618938561313164,44.822488785852535
2020-10-07,24.04499181019056,4.250137701814894,43.547509487832095
2020-10-08,23.940993217479733,5.361713656687795,42.38242466602079
2020-10-09,23.430602232730493,5.875947892947584,41.82719437318724
2020-10-10,24.092063715875973,6.391649067292848,42.361395948941365
2020-10-11,20.641222917524768,1.1872822497101692,37.87492000672319
2020-10-12,23.23340598337273,4.757825854522552,41.35661150834764
2020-10-13,24.497849716885874,6.817382888699667,42.40812687975698
2020-10-14,21.035338043681733,0.3889745769202763,39.43156649265776
2020-10-15,19.581978594798326,0.6911691702312716,38.43468230649662
2020-10-16,17.619057880475633,-1.9648197411399984,34.93323363028982
2020-10-17,16.889376098492807,-1.6816510377464096,34.781471465293194
2020-10-18,12.27290783337169,-5.927505054394673,30.047593726032865
2020-10-19,14.070281370851461,-3.4329639140078814,32.73035642259427
2020-10-20,15.020710130397148,-4.196534929055933,33.20210523737128
2020-10-21,11.786880931556752,-5.960708997941005,30.909924810971443
2020-10-22,11.111157560502015,-7.664834346004883,27.890901989968196
2020-10-23,10.423884467514739,-7.083119503112461,30.11510281380771
2020-10-25,8.666879043534387,-9.494276364646835,27.617632178162697
2020-10-26,12.459023822372586,-5.466468766508524,30.29455715151391
2020-10-27,15.29751705800065,-3.736774190283996,33.469814361016724
2020-10-28,13.67190211237304,-4.291809916719845,32.13527442451144
2020-10-29,14.178562193196484,-4.9062875632359955,32.24696009830836
2020-10-30,14.143902146004265,-3.2170756389006194,31.86253311313585
2020-10-31,15.155715638940173,-3.6893389694900374,34.34001380207352
2020-11-01,11.954016067288627,-5.438891507374431,30.573958944368698
2020-11-02,14.72824565160812,-4.541941300852299,34.70015415156113
2020-11-03,16.146077892356722,-1.8063643635149498,34.32222485377949
2020-11-04,12.845210773483196,-4.953651392649435,31.807140608901168
2020-11-05,11.591828490701836,-7.115460842171812,30.399113938120752
2020-11-06,9.886330375814417,-8.474009919641391,28.622518109915543
2020-11-07,9.477226906890685,-9.221659063958496,28.102420187612942
2020-11-08,5.236329533087613,-12.679485678551357,23.807896899731034
2020-11-09,7.443758660383089,-11.272417390760351,24.87465689292746
2020-11-11,5.687312585447337,-12.656572253570854,22.875507440913093
2020-11-12,5.198680455480293,-14.864323966937286,23.65147133655632
2020-11-13,4.610130979325291,-13.656571406039815,22.549947602333752
2020-11-14,5.5457075506355835,-12.11229168025616,24.464986141557027
2020-11-15,2.73909755536323,-16.312946890711466,20.708539272853287
2020-11-17,8.918125938555029,-9.143934599626943,27.245795873301336
2020-11-18,7.027386668232907,-11.971399633359734,24.74537550017863
2020-11-19,7.312801214152287,-10.506421958580946,24.906715152158995
2020-11-20,7.159468064036027,-12.59694454976231,25.649722825563863
2020-11-21,8.211218619217433,-8.96301672586199,26.83644128275744
2020-11-22,5.254950295081159,-12.700885996167807,24.39884177708038
2020-11-23,8.512003696456084,-9.819051296397559,27.465328748585215
2020-11-24,10.662471410884002,-9.363834541816148,30.895834842782666
2020-11-25,8.334367725164086,-10.290177333380328,26.83378782888561
2020-11-26,8.261667836409643,-11.232676859697163,26.014578365546004
2020-11-28,8.904082364774283,-9.542943994961986,27.86236509127492
2020-11-29,6.089591796773249,-13.235941270646208,24.816608649452057
2020-11-30,9.644158058049648,-8.550545525224514,27.408499280160093
2020-12-01,12.196445664663273,-6.981873805732388,29.64130290666266
2020-12-02,10.304686297192283,-7.883408995181084,29.70444189768832
2020-12-03,10.624348059333194,-8.196909002655016,28.97638948435007
2020-12-04,10.526331030759536,-8.240205372008845,30.226531594685763
2020-12-05,11.625133359397026,-6.236478470762047,29.17252931167082
2020-12-06,8.668490296176145,-10.962253269332482,27.42349599685163
2020-12-07,11.835403574708842,-7.036732723307875,30.262605792476137
2020-12-08,13.767567285955153,-4.668881842195438,31.427284486309226
2020-12-09,11.065198366076089,-7.240364319370696,30.794709804433335
2020-12-10,10.450429898939376,-8.051582144777733,28.116554704437725
2020-12-11,9.378278204630163,-8.075087132312783,28.318136826354145
2020-12-12,9.555494950499416,-8.714700921025853,28.107528893445423
2020-12-13,5.819906024377829,-13.615151238731183,23.833058250097878
2020-12-14,8.428355225452975,-10.088582636818117,27.126160756009675
2020-12-15,10.079420429900004,-7.946705789745148,28.08602497431151
2020-12-16,7.402899183271508,-11.713074148284147,25.51426384675409
2020-12-17,7.119926753305407,-11.521703610256944,25.90630784404125
2020-12-18,6.654081736443722,-11.719022063826527,25.242390814366566
2020-12-19,7.653739975051579,-11.053946754691477,25.1358984129491
2020-12-20,4.877845491631156,-13.837757523190799,24.656148569156983
2020-12-21,8.479340145389074,-9.124921861704411,26.88792586918995
2020-12-22,11.077007898781204,-7.0326132566589665,29.702910506559324
2020-12-23,9.215454019894587,-9.870730208645432,27.46277371447458
2020-12-24,9.547147733860292,-7.24623579345992,28.584048555017297
2020-12-25,9.450337851964669,-9.791279210071078,27.971635980206585
2020-12-27,7.632082812994653,-12.593616047101165,26.394038221258057
2020-12-28,10.882883112560442,-7.343315153479456,28.84615466276494
2020-12-29,12.971526373711384,-4.803354301116167,31.01380855175341
2020-12-30,10.514587406603376,-7.214850388150728,28.175175880715322
2020-12-31,10.241973292669236,-9.502415289444357,29.265479951614886
2021-01-01,9.605964230221815,-8.41843830202046,27.27121642487583
2021-01-02,10.2994689898362,-8.07021146079862,27.428098053562078
2021-01-03,7.13618058486216,-12.542772895225376,24.761517236799147
2021-01-04,10.3406648961274,-9.198951955641594,29.16524605974154
2021-01-05,12.574308126131463,-6.161253735119662,32.00887486050839
2021-01-06,10.428752411706498,-7.13086534413237,28.555890031887085
2021-01-07,10.590233726260912,-7.0556795448387,29.30999135364451
2021-01-08,10.454699987429954,-8.070206041451069,28.575592245790016
2021-01-09,11.653519769104037,-5.765597789594905,29.97700061801931
2021-01-10,8.941577535712227,-9.780006437628305,27.213871633480185
2021-01-11,12.494859035528933,-6.010088241429815,31.49396988427231
2021-01-12,14.942589820580217,-4.574422543465058,33.365486599541555
2021-01-13,12.86485524886865,-5.5292270156803855,31.474969260068473
2021-01-14,12.958652403622395,-4.970239988158154,31.99298282428765
2021-01-15,12.652072430389175,-6.168155286192953,31.57216125747811
2021-01-16,13.626542719728718,-5.084151958270395,32.00696805401362
2021-01-17,10.6993229675099,-8.809553729036773,28.477226119821374
2021-01-18,14.113986200067902,-5.111389711300761,33.254518548967994
2021-01-19,16.564730821208755,-2.9503640698860707,34.165911117577245
2021-01-21,15.2132967084166,-3.142350213626718,35.65037535456196
2021-01-22,15.589259216685864,-3.4914607616465245,34.897807216065445
2021-01-23,17.486021057545507,0.0512774085795594,36.033058131319656
2021-01-24,15.685764119958748,-2.2086911689238025,34.05158528569038
2021-01-25,20.373566389332563,2.836908797110541,37.546819531662386
2021-01-26,24.166050211087175,5.355549058808239,42.19290856698641
2021-01-27,23.607464972229568,5.215157243288141,41.37915773043756
2021-01-28,25.336365259930858,6.022903716262684,44.71947420886565
2021-01-29,26.72493771719495,8.253639586026338,46.27733652966468
2021-01-30,29.338920505459807,10.664457067898834,46.9741403910211
2021-01-31,27.89347090203339,10.098196806184209,46.46414085858284
2021-02-01,32.528623401160544,14.305180846651805,50.67905891600304
2021-02-02,35.84133795104056,16.72038947753733,54.05254951331922
2021-02-04,34.82489452395663,17.29649206605041,53.121222388685055
2021-02-05,34.57342608630719,16.426082374178097,53.92120328160446
2021-02-06,35.29197337339928,17.52261992989562,55.44755075391021
2021-02-07,31.78477771229541,13.265173921476112,49.9343434315837
2021-02-08,34.288657537876745,15.453526965473609,53.05307015167937
2021-02-09,35.49890142639155,17.58732030032314,54.91918745256622
2021-02-10,32.0608329451579,13.466431783866549,50.275243508334434
2021-02-11,30.730581935483258,11.680220788870612,49.88996298193394
2021-02-12,28.985217581072114,10.008327754906322,47.49691618171326
2021-02-13,28.54246394560083,9.340701867213152,45.92122390499731
2021-02-14,24.242300410248347,5.426066772183548,43.75288515800249
2021-02-15,26.338107711517686,7.430356570505124,44.37245254171099
2021-02-16,27.522979715617936,8.544704574427954,45.82148439245982
2021-02-17,24.42263604356018,5.679137972301195,43.21675468267064
2021-02-18,23.758296407335955,5.136648448046927,41.027409999331425
2021-02-19,22.959492124633726,3.200446051496209,43.86198528398627
2021-02-20,23.686862765192465,4.059217516086583,42.33654272381058
2021-02-21,20.717081422206338,2.2094061109924406,39.19096657518436
2021-02-22,24.237424712759584,5.06057036173172,42.422592625940226
2021-02-23,26.875473492707464,8.39331731615707,44.78104917653807
2021-02-24,25.195249762720717,7.965952415782067,42.487926086384235
2021-02-25,25.863020205448006,7.9201608282100695,45.95188866951706
2021-02-26,26.262608406590235,7.363280373220183,45.03830756990415
2021-02-27,28.020129921792567,8.622791130660012,47.263768904665554
2021-02-28,25.890167676314142,7.0431523912897935,43.83465466729039
2021-03-01,30.050798768911353,10.481747596002286,48.297908321052255
2021-03-02,33.13289112441967,14.16360550211866,51.64699349402796
2021-03-04,32.48688931201838,13.565319299967191,49.79377737507103
2021-03-05,32.86243970686262,15.208197349386227,51.12547064254511
2021-03-06,34.50076062795159,17.169250187253617,53.377018884377726
2021-03-07,32.18911300389925,12.034052596368737,51.087337715570676
2021-03-09,38.99060848957414,21.287739308433046,57.61967364523231
2021-03-10,37.34969498171294,18.64686928746865,55.412161384383296
2021-03-11,38.01989109545661,18.931113503425905,57.39038157311701
2021-03-12,38.29662424865812,18.06195519974884,57.45227281147118
2021-03-13,39.82656738118541,21.743630640166792,58.523447571375165
2021-03-14,37.3793654010135,18.79335666386304,55.528055252873216
2021-03-15,41.14284792235268,22.330061924672375,59.699057172710994
2021-03-16,43.753473843701876,24.548760129500582,61.692492737634886
2021-03-17,41.793140926902616,22.882537922042303,61.69027567866828
2021-03-18,41.955384143908034,22.624906589547553,60.87914296919767
2021-03-19,41.66059550368191,23.069456106574883,59.754181071872225
2021-03-20,42.58000171625065,23.347925458223916,59.957254665283244
2021-03-21,39.52030299957327,19.689405734568435,57.78949807248398
2021-03-22,42.71635901106508,24.862201294346846,61.385453284626784
2021-03-23,44.857419400994644,26.77376336944961,64.0196093733689
2021-03-24,42.57837682919241,23.386264700118954,62.24055417790974
2021-03-25,42.619608733664954,23.91275332564018,61.78753899066004
2021-03-26,42.435732730808695,24.340551768532087,60.35850017051976
2021-03-28,41.25348145337662,22.176384077684695,59.13660925262022
2021-03-29,45.25764429515387,26.716714583180774,62.66872570807648
2021-03-30,48.35872919825548,29.387057799340017,66.70865174809435
2021-03-31,47.11320587825033,28.97228087406733,64.82920316299719
2021-04-01,48.167255095515,28.28723857597846,65.88839461866993
2021-04-02,48.87372202889473,30.81575765405453,67.79759675177894
2021-04-03,50.820139689712235,32.45619988323109,67.72024574497465
2021-04-04,48.71955582338552,30.99283574260641,69.61523306613287
2021-04-05,52.711127210374244,34.88478668648663,70.35898743873007
2021-04-06,55.395328777777166,36.75102053920913,71.51552336825061
2021-04-07,53.334428720869354,33.98673796151981,71.81205813929307
2021-04-08,53.22086767874747,35.17937715187189,72.1147123405953
2021-04-09,52.49292878018873,34.42016953194624,70.72757876579911
2021-04-10,52.857358324993584,35.101059357511026,71.51533594970896
2021-04-11,49.170944841785854,32.05958834431443,67.68570374937562
2021-04-12,51.72872026349498,32.25837170705926,68.95256774348437
2021-04-13,53.28470518158485,35.436155108424366,72.392080127316
2021-04-14,50.53720433014192,30.396600289981865,67.8788682177898
2021-04-15,50.28279621327358,32.63761374170804,70.7429427458092
2021-04-17,51.46298325593233,33.00745557882432,69.96294688200176
2021-04-18,49.42027676242635,30.391260523023643,67.68356052945067
2021-04-19,54.08356060244553,36.85347899897077,72.6976599922164
2021-04-20,58.055740740449934,39.01437992240508,76.48546386835294
2021-04-21,57.847950614855,38.353010478863425,75.75347930800568
2021-04-22,60.049297598805296,41.846493140035584,79.07771791160556
2021-04-23,61.94875597941674,44.26933965987744,80.96472107554133
2021-04-24,65.06850802435675,47.85515147629673,82.59965669338212
2021-04-25,64.05993547406818,44.99427397559168,82.395161848518
2021-04-26,69.00873498699605,49.57280353218765,87.17724025782942
2021-04-27,72.47360794071855,53.055862687801024,90.83967397433189
2021-04-28,70.98891276479445,54.069780910052934,88.68287278416113
2021-04-29,71.23381280303133,52.220006504200995,90.40504679426806
2021-04-30,70.64736423029282,53.023440103769296,89.2725655637076
2021-05-01,70.94940952282047,52.051683802184364,88.39520981769775
2021-05-02,67.01960579957625,48.29340288226389,84.07872225965342
2021-05-03,69.18264372434786,50.47799110106864,86.93289429056982
2021-05-04,70.22598825178372,51.16871910074471,87.66838871643215
2021-05-05,66.88252021866523,48.55532019111273,84.60839073597319
2021-05-06,65.9825111488156,48.16218450388048,84.36259138567779
2021-05-07,65.05599094972607,46.7013895108769,83.23502976013508
2021-05-08,65.8465413109773,47.5873119731095,83.24860823555147
2021-05-09,63.18944661321097,43.986695793090675,80.79500810109063
2021-05-10,67.3022379232719,49.58105127425507,86.56789292579387
2021-05-11,70.81332624547804,52.6703556738166,87.71687464128891
2021-05-12,70.25992603094272,51.26868319335229,88.13105045580677
2021-05-13,72.25810915718965,53.59959587317302,89.50510770838446
2021-05-14,74.12421401957417,55.807555331666364,92.65940222823836
2021-05-16,76.78006460060217,56.99005247289296,96.73644888600113
2021-05-17,82.34619979870351,64.58713116499042,102.70908003237885
2021-05-18,86.67004052764429,68.90641752143169,106.52716408983109
2021-05-20,87.82514562209414,69.28377877438281,106.16179642530251
2021-05-21,88.70570137135618,70.4230990047237,106.88948664009003
2021-05-22,90.57555232793422,73.03208175310168,109.793510130766
2021-05-28,90.76052423913498,72.51744162926786,110.27658883768576
2021-05-29,91.04045558250394,72.21496975066279,110.42131768008548
2021-06-02,87.11198122147212,68.51632662617051,105.30121446561495
2021-06-03,85.67195475452758,67.95172840115531,104.43949974772386
2021-06-04,83.77212171446149,63.940310090152124,101.4795270706845
2021-06-05,83.11523113190151,65.13100942689478,102.63679894295065
2021-06-07,80.32586660408138,62.72572453637229,98.14985286963058
2021-06-09,77.79842074759927,58.69798495221285,95.72667144681385
2021-06-10,76.91955803619513,58.62265214080992,95.35668513506084
2021-06-11,76.02326569081747,57.82434653984304,94.79417937658089
2021-06-12,76.80275065920824,58.213520602103124,94.7708995808549
2021-06-13,74.05346775338961,57.589176873393455,93.92798473783658
2021-06-17,81.53036611330774,62.76473104036484,100.4892476935669
2021-06-18,82.6766372342424,62.94489752910235,100.72692043377896
2021-06-19,85.13301787255875,66.50948386544793,102.52824981697563
2021-06-20,83.59679216126568,64.68711547498472,100.81469822296076
2021-06-21,88.19865559467507,69.15137126738735,105.6241132271335
2021-06-22,91.53734009756161,72.77048100982245,109.3554373266588
2021-06-23,90.17811362492283,72.19722926113948,107.92692839122934
2021-06-24,90.81799612510721,70.43847052865115,109.61462240846984
2021-06-25,90.89746902080832,72.75005576701129,110.27703552470558
2021-06-26,92.1188747264477,73.48375795362452,110.41761703295285
2021-06-27,89.32413534541007,69.41147289855584,107.28879269084044
2021-06-28,92.78008379995595,73.55206825032393,111.39807382524987
2021-06-29,95.19788466473386,78.52035977653823,115.26635997211518
2021-07-02,93.67997263838446,76.65289561578321,111.92662174832442
2021-07-03,95.18369267587786,76.75295952101804,113.26004418947647
2021-07-04,92.8244474805765,73.43047867122213,111.77108843980658
2021-07-05,96.74321446996754,76.56674833906837,115.80457499490382
2021-07-06,99.5155272114352,80.9184334365825,117.73834936254734
2021-07-07,97.65465932273638,79.48842185815342,116.79933231937562
2021-07-10,97.72005791957199,79.08712957624019,116.52104372918168
2021-07-11,93.92703919451162,74.7147926489213,111.94216641973603
2021-07-12,96.11729117807776,76.27498495596905,115.14359011127803
2021-07-14,93.25614323269377,74.92388160078846,111.49551342951149
2021-07-16,89.83211738351052,71.06884765700327,108.08364889337025
2021-07-17,89.46042221555646,70.8332710829494,108.67119637916444
2021-07-18,85.46055802285045,66.96320727881397,105.16690515534796
2021-07-19,88.11514923419676,69.0295448878331,106.12786192421751
2021-07-20,90.12221804031033,71.49272346051534,108.84440970437089
2021-07-21,88.08413897284512,70.35415717559945,107.5437453371786
2021-07-25,89.62796922494988,70.61560907713455,110.2900148860073
2021-07-30,96.71444219855985,78.4173588303115,115.62615417648105
2021-07-31,97.49292857453526,79.02032466563436,115.23071321706553
2021-08-01,94.00228498337094,74.2901823455555,111.64173114627008
2021-08-02,96.50487881593182,77.27957076852012,114.62438331008174
2021-08-03,97.73649841413331,79.32017490367362,115.68960052025898
2021-08-07,91.92808120052933,74.00293852066491,111.02612056449318
2021-08-08,88.27173547548236,69.6852034673095,106.5222487709681
2021-08-09,91.1043188080218,72.4014925672082,109.12140272981432
2021-08-10,93.04291536023061,74.45703859883183,111.13008429556574
2021-08-11,90.61207091253135,71.53880595237356,108.47523751644832
2021-08-12,90.4146518070555,71.39861192368129,108.38629498241382
2021-08-14,90.17650325385328,72.16600924962873,108.87305982198329
2021-08-15,86.35485776991057,68.22538772784601,103.63283003450005
2021-08-16,88.4089659484612,70.67150447917416,107.20354674070462
2021-08-18,84.52232774632057,63.8612857581806,101.83847011729226
2021-08-21,76.24315969911416,55.086868475808785,93.77516992645357
2021-08-23,69.91923471721951,50.897288468293596,87.8479724463495
2021-08-24,69.05777068945854,49.304809506060366,87.85103005192825
2021-08-25,64.06317676288299,46.8736299636098,81.81557691535625
2021-08-26,61.744346293175674,43.43545872855346,81.16849874233495
2021-08-27,59.589862260507616,40.37848462565201,76.200584866727
2021-08-28,59.283721319636136,41.4018568471029,76.52045688343274
2021-08-31,60.96961402065688,42.45269365007175,79.98889441590234
2021-09-01,59.04760678760826,40.78328113596205,78.20950444012071
2021-09-02,59.415796351519504,41.71368197562328,77.7251499614352
2021-09-05,57.09165330078149,38.811943365991944,76.11236986586113
2021-09-07,60.85709116577033,41.00487164084892,78.25677202776129
2021-09-08,57.097576003282484,38.66924053475378,76.29391782225213
2021-09-09,55.19813242792362,38.54065570569587,74.88969050644482
2021-09-10,52.66426350615684,32.70913436684498,72.44755240747645
2021-09-11,51.26641720814442,33.77696737157058,69.58595919630052
2021-09-12,45.91184084615878,26.538888016722307,64.74807117332932
2021-09-13,46.9249399335727,28.31560703739803,66.47843572796769
2021-09-14,47.0630950844144,28.630078039387413,66.3522325662568
2021-09-15,43.00062014285629,23.59048152333047,61.7610798377393
2021-09-17,39.94775609408501,22.499942581276212,57.99838840358466
2021-09-18,40.025171627735915,22.63025640581718,57.965052158688074
2021-09-19,36.449326135538236,18.08036946485556,54.17964788963739
2021-09-20,39.34791873428139,21.04273153409597,57.77857657609016
2021-09-21,41.282560231180234,23.286303918374003,59.89145320789713
2021-09-24,37.50209331153729,18.983761240856193,56.7550905015559
2021-09-25,37.74640599164941,19.075021993346294,56.71183290057695
2021-09-26,33.88084946278222,17.058604346749043,50.71394176579249
2021-09-27,36.12429383915833,17.436579039179303,54.820973469811825
2021-09-28,37.16855988841483,18.423332878401965,54.50917435856265
2021-09-29,33.66657498351289,15.241556049352944,51.991107482469786
2021-09-30,32.38775032752959,12.47523716103958,50.18589210187904
2021-10-02,30.690671257963164,11.29647483257222,49.57417166157184
2021-10-04,29.456629691341934,12.38920315515969,48.4734755962471
2021-10-05,31.229124983175534,13.920335956991366,50.99123740619174
2021-10-06,28.70690753678762,9.272658213410462,47.60764628118307
2021-10-07,28.534454935868172,10.207200035130665,47.42875475513683
2021-10-08,28.0570266281817,10.794436002781238,47.51565409899576
2021-10-09,28.851580497678146,11.159732579985697,46.24918398795446
2021-10-13,26.917244418642767,7.5376450161283834,44.55966520782232
2021-10-14,25.727082705511446,6.184917988548473,42.967941672189035
2021-10-15,23.950087278796826,6.112999580268367,41.52257409972136
2021-10-16,23.30287072066302,4.812476543005772,41.99490735391703
2021-10-17,18.64969172146653,0.673413260587991,36.574959240542846
2021-10-18,20.287800664182477,1.454172641778582,38.45090993864901
2021-10-19,20.965894380726688,1.062112050409871,39.570975062889936
2021-10-20,17.368127853507367,-1.925024327068962,35.082042163117926
2021-10-21,16.26813945535128,-2.486628594731821,33.755019792533034
2021-10-22,15.134115655564798,-2.9504962488774455,32.12222178811811
2021-10-23,15.645829493037589,-1.9816163539542118,34.04738924674154
2021-10-24,12.576422502433758,-4.77585852107924,30.452524018424086
2021-10-25,16.08674923748186,-2.477569018549882,34.84320455294579
2021-10-26,18.75772642853022,1.2466619499493083,36.439380970525825
2021-10-27,17.09161804119718,-1.610392893436347,35.769605962091916
2021-10-28,17.684836178832363,0.2036109929795106,37.19378947079032
2021-10-29,17.851256798389933,-0.5118353286679825,37.1353670468164
2021-10-30,19.155031484290085,0.3318106539390236,36.81867925992644
2021-10-31,16.303999282442177,-1.5889116840083293,34.84697081585242
2021-11-01,19.450318571158164,1.2114114274455288,37.429406927289364
2021-11-02,21.22315371489227,4.065528855344865,40.07557567306326
2021-11-03,18.224390738761073,-0.9857985183872474,36.60489099727785
2021-11-04,17.190641068059392,-1.7932640629598997,35.92477453053234
2021-11-05,15.601763520559139,-2.0919462608342116,34.26002904919268
2021-11-06,15.196525616349547,-3.479103737844528,33.78629238319819
2021-11-07,10.846303244732006,-7.589054473133506,28.369486273842277
